Country Name,Country Code,Urban Code,Urban Area Name,Indicator Name,Indicator Code,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Currency Unit,Region,Income Group
Burundi,BDI,,,Starting a business: Cost - Men (% of income per capita) - Score,IC.REG.COST.PC.MA.ZS.DFRN,4.88357,0.0,0.0,0.0,27.14978,37.85837,41.61711,90.82878,91.24367,93.29152,93.31278,93.06601,83.0397,94.62728,93.86112,Burundi franc,Sub-Saharan Africa,Low income
Burundi,BDI,,,Starting a business: Cost - Men (% of income per capita),IC.REG.COST.PC.MA.ZS,190.2,213.8,241.2,206.7,145.7,124.3,116.8,18.3,17.5,13.4,13.4,13.9,33.9,10.7,12.3,Burundi franc,Sub-Saharan Africa,Low income
Burundi,BDI,,,Starting a business - Score,IC.REG.STRT.BUS.DFRN,62.8,61.6,61.6,61.6,68.4,71.0,72.0,91.7,93.7,94.3,94.5,94.4,91.9,93.1,92.9,Burundi franc,Sub-Saharan Africa,Low income
Burundi,BDI,,,Starting a business: Minimum capital (% of income per capita),IC.REG.MIN.CAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Burundi franc,Sub-Saharan Africa,Low income
Burundi,BDI,,,Starting a business: Cost - Women (% of income per capita) - Score,IC.REG.COST.PC.FE.ZS.DRFN,4.88357,0.0,0.0,0.0,27.14978,37.85837,41.61711,90.82878,91.24367,93.29152,93.31278,93.06601,83.0397,94.62728,93.86112,Burundi franc,Sub-Saharan Africa,Low income
Cabo Verde,CPV,,,Starting a business - Score,IC.REG.STRT.BUS.DFRN,59.7,61.4,62.5,63.5,77.8,78.9,79.3,79.8,82.2,82.0,82.0,82.0,81.9,82.0,84.5,Cabo Verde escudo,Sub-Saharan Africa,Lower middle income
Cabo Verde,CPV,,,Starting a business: Cost - Men (% of income per capita),IC.REG.COST.PC.MA.ZS,44.0,45.6,40.1,35.7,17.0,18.5,17.0,14.9,13.5,14.3,14.8,14.7,15.4,14.4,13.0,Cabo Verde escudo,Sub-Saharan Africa,Lower middle income
Cabo Verde,CPV,,,Starting a business: Cost - Men (% of income per capita) - Score,IC.REG.COST.PC.MA.ZS.DFRN,77.98728,77.21897,79.94436,82.15838,91.51874,90.7498,91.49956,92.54488,93.24689,92.84339,92.57725,92.66956,92.3045,92.78886,93.47575,Cabo Verde escudo,Sub-Saharan Africa,Lower middle income
Cabo Verde,CPV,,,Starting a business: Cost - Women (% of income per capita),IC.REG.COST.PC.FE.ZS,44.0,45.6,40.1,35.7,17.0,18.5,17.0,14.9,13.5,14.3,14.8,14.7,15.4,14.4,13.0,Cabo Verde escudo,Sub-Saharan Africa,Lower middle income
Cabo Verde,CPV,,,Starting a business: Cost - Women (% of income per capita) - Score,IC.REG.COST.PC.FE.ZS.DRFN,77.98728,77.21897,79.94436,82.15838,91.51874,90.7498,91.49956,92.54488,93.24689,92.84339,92.57725,92.66956,92.3045,92.78886,93.47575,Cabo Verde escudo,Sub-Saharan Africa,Lower middle income
Cabo Verde,CPV,,,Starting a business: Minimum capital (% of income per capita),IC.REG.MIN.CAP,58.6,60.7,53.4,47.5,38.9,42.4,39.0,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cabo Verde escudo,Sub-Saharan Africa,Lower middle income
Cabo Verde,CPV,,,Starting a business: Paid-in Minimum capital (% of income per capita) - Score,IC.REG.DFRN.PC.DFRN,85.34439,84.83287,86.64738,88.12143,90.27378,89.39197,90.25178,91.45055,99.99992,99.99992,99.99991,99.99992,99.99991,99.99992,99.99993,Cabo Verde escudo,Sub-Saharan Africa,Lower middle income
Cabo Verde,CPV,,,Starting a business: Time - Women (days),IC.REG.DURS.FE.DY,60.0,52.0,52.0,52.0,24.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,9.0,Cabo Verde escudo,Sub-Saharan Africa,Lower middle income
Cabo Verde,CPV,,,Starting a business: Procedures required - Men (number) - Score,IC.REG.PROC.MA.NO.DFRN,35.29412,35.29412,35.29412,35.29412,52.94118,52.94118,52.94118,52.94118,52.94118,52.94118,52.94118,52.94118,52.94118,52.94118,52.94118,Cabo Verde escudo,Sub-Saharan Africa,Lower middle income
Cabo Verde,CPV,,,Starting a business: Procedures required - Women (number),IC.REG.PROC.FE.NO,12.0,12.0,12.0,12.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,Cabo Verde escudo,Sub-Saharan Africa,Lower middle income
Cabo Verde,CPV,,,Starting a business: Procedures required - Women (number) - Score,IC.REG.PROC.FE.NO.DFRN,35.29412,35.29412,35.29412,35.29412,52.94118,52.94118,52.94118,52.94118,52.94118,52.94118,52.94118,52.94118,52.94118,52.94118,52.94118,Cabo Verde escudo,Sub-Saharan Africa,Lower middle income
Cabo Verde,CPV,,,Starting a business: Procedures required - Men (number),IC.REG.PROC.MA.NO,12.0,12.0,12.0,12.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,Cabo Verde escudo,Sub-Saharan Africa,Lower middle income
Cabo Verde,CPV,,,Starting a business: Time - Women (days)- Score,IC.REG.DURS.FE.DY.DRFN,40.20101,48.24121,48.24121,48.24121,76.38191,82.41206,82.41206,82.41206,82.41206,82.41206,82.41206,82.41206,82.41206,82.41206,91.45729,Cabo Verde escudo,Sub-Saharan Africa,Lower middle income
Cabo Verde,CPV,,,Starting a business: Time - Men (days),IC.REG.DURS.MA.DY,60.0,52.0,52.0,52.0,24.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,9.0,Cabo Verde escudo,Sub-Saharan Africa,Lower middle income
Cabo Verde,CPV,,,Starting a business: Time - Men (days) - Score,IC.REG.DURS.MA.DY.DFRN,40.20101,48.24121,48.24121,48.24121,76.38191,82.41206,82.41206,82.41206,82.41206,82.41206,82.41206,82.41206,82.41206,82.41206,91.45729,Cabo Verde escudo,Sub-Saharan Africa,Lower middle income
Cambodia,KHM,,,Starting a business: Time - Women (days)- Score,IC.REG.DURS.FE.DY.DRFN,13.06533,14.07035,14.07035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.06533,1.00503,1.00503,1.00503,1.00503,Cambodian riel,East Asia & Pacific,Lower middle income
Cambodia,KHM,,,Starting a business: Time - Women (days),IC.REG.DURS.FE.DY,87.0,86.0,86.0,102.0,102.0,102.0,102.0,102.0,101.0,101.0,87.0,99.0,99.0,99.0,99.0,Cambodian riel,East Asia & Pacific,Lower middle income
Cambodia,KHM,,,Starting a business: Time - Men (days) - Score,IC.REG.DURS.MA.DY.DFRN,13.06533,14.07035,14.07035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.06533,1.00503,1.00503,1.00503,1.00503,Cambodian riel,East Asia & Pacific,Lower middle income
Cambodia,KHM,,,Starting a business: Time - Men (days),IC.REG.DURS.MA.DY,87.0,86.0,86.0,102.0,102.0,102.0,102.0,102.0,101.0,101.0,87.0,99.0,99.0,99.0,99.0,Cambodian riel,East Asia & Pacific,Lower middle income
Cambodia,KHM,,,Starting a business: Procedures required - Women (number) - Score,IC.REG.PROC.FE.NO.DFRN,47.05882,47.05882,47.05882,41.17647,41.17647,41.17647,41.17647,41.17647,35.29412,35.29412,58.82353,52.94118,52.94118,52.94118,52.94118,Cambodian riel,East Asia & Pacific,Lower middle income
Cambodia,KHM,,,Starting a business: Procedures required - Women (number),IC.REG.PROC.FE.NO,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,8.0,9.0,9.0,9.0,9.0,Cambodian riel,East Asia & Pacific,Lower middle income
Cambodia,KHM,,,Starting a business: Procedures required - Men (number) - Score,IC.REG.PROC.MA.NO.DFRN,47.05882,47.05882,47.05882,41.17647,41.17647,41.17647,41.17647,41.17647,35.29412,35.29412,58.82353,52.94118,52.94118,52.94118,52.94118,Cambodian riel,East Asia & Pacific,Lower middle income
Cambodia,KHM,,,Starting a business: Procedures required - Men (number),IC.REG.PROC.MA.NO,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,8.0,9.0,9.0,9.0,9.0,Cambodian riel,East Asia & Pacific,Lower middle income
Cambodia,KHM,,,Starting a business: Paid-in Minimum capital (% of income per capita) - Score,IC.REG.DFRN.PC.DFRN,79.81802,33.7621,49.22724,56.1024,63.41477,63.00206,68.65643,71.4735,72.46524,73.9353,75.89214,77.53576,79.37039,80.96217,82.45178,Cambodian riel,East Asia & Pacific,Lower middle income
Cambodia,KHM,,,Starting a business: Minimum capital (% of income per capita),IC.REG.MIN.CAP,80.7,265.0,203.1,175.6,146.3,148.0,125.4,114.1,110.1,104.3,96.4,89.9,82.5,76.2,70.2,Cambodian riel,East Asia & Pacific,Lower middle income
Cambodia,KHM,,,Starting a business: Cost - Women (% of income per capita) - Score,IC.REG.COST.PC.FE.ZS.DRFN,0.0,0.0,4.86996,24.6776,31.32194,36.26004,45.49155,61.15865,35.08308,39.77702,70.19907,72.16193,74.32653,76.28737,73.28387,Cambodian riel,East Asia & Pacific,Lower middle income
Cambodia,KHM,,,Starting a business: Cost - Women (% of income per capita),IC.REG.COST.PC.FE.ZS,276.1,236.5,190.3,150.6,137.4,127.5,109.0,77.7,129.8,120.4,59.6,55.7,51.3,47.4,53.4,Cambodian riel,East Asia & Pacific,Lower middle income
Cambodia,KHM,,,Starting a business: Cost - Men (% of income per capita) - Score,IC.REG.COST.PC.MA.ZS.DFRN,0.0,0.0,4.86996,24.6776,31.32194,36.26004,45.49155,61.15865,35.08308,39.77702,70.19907,72.16193,74.32653,76.28737,73.28387,Cambodian riel,East Asia & Pacific,Lower middle income
Cambodia,KHM,,,Starting a business - Score,IC.REG.STRT.BUS.DFRN,35.0,23.7,28.8,30.5,34.0,35.1,38.8,43.5,35.7,37.3,54.5,50.9,51.9,52.8,52.4,Cambodian riel,East Asia & Pacific,Lower middle income
Cambodia,KHM,,,Starting a business: Cost - Men (% of income per capita),IC.REG.COST.PC.MA.ZS,276.1,236.5,190.3,150.6,137.4,127.5,109.0,77.7,129.8,120.4,59.6,55.7,51.3,47.4,53.4,Cambodian riel,East Asia & Pacific,Lower middle income
Cameroon,CMR,,,Starting a business - Score,IC.REG.STRT.BUS.DFRN,39.1,43.5,46.9,44.3,49.7,67.7,71.4,72.9,72.6,73.8,74.8,75.3,82.4,86.3,86.3,Central African CFA franc,Sub-Saharan Africa,Lower middle income
Cameroon,CMR,,,Starting a business: Time - Men (days) - Score,IC.REG.DURS.MA.DY.DFRN,55.27638,55.27638,62.31156,62.31156,65.32663,80.40201,84.42211,84.42211,84.42211,84.42211,84.42211,84.42211,84.42211,87.43719,87.43719,Central African CFA franc,Sub-Saharan Africa,Lower middle income
Cameroon,CMR,,,Starting a business: Time - Men (days),IC.REG.DURS.MA.DY,45.0,45.0,38.0,38.0,35.0,20.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,13.0,Central African CFA franc,Sub-Saharan Africa,Lower middle income
Cameroon,CMR,,,Starting a business: Procedures required - Women (number) - Score,IC.REG.PROC.FE.NO.DFRN,41.17647,41.17647,41.17647,35.29412,41.17647,58.82353,64.70588,64.70588,64.70588,64.70588,64.70588,64.70588,64.70588,70.58824,70.58824,Central African CFA franc,Sub-Saharan Africa,Lower middle income
Cameroon,CMR,,,Starting a business: Procedures required - Women (number),IC.REG.PROC.FE.NO,11.0,11.0,11.0,12.0,11.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,Central African CFA franc,Sub-Saharan Africa,Lower middle income
Cameroon,CMR,,,Starting a business: Procedures required - Men (number) - Score,IC.REG.PROC.MA.NO.DFRN,41.17647,41.17647,41.17647,41.17647,47.05882,64.70588,70.58824,70.58824,70.58824,70.58824,70.58824,70.58824,70.58824,76.47059,76.47059,Central African CFA franc,Sub-Saharan Africa,Lower middle income
Cameroon,CMR,,,Starting a business: Procedures required - Men (number),IC.REG.PROC.MA.NO,11.0,11.0,11.0,11.0,10.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,Central African CFA franc,Sub-Saharan Africa,Lower middle income
Cameroon,CMR,,,Starting a business: Paid-in Minimum capital (% of income per capita) - Score,IC.REG.DFRN.PC.DFRN,45.87503,53.17912,55.73038,52.99362,54.27324,52.04803,54.27012,57.92024,57.05043,60.89036,64.1094,65.61087,95.85307,96.9851,96.99453,Central African CFA franc,Sub-Saharan Africa,Lower middle income
Cameroon,CMR,,,Starting a business: Minimum capital (% of income per capita),IC.REG.MIN.CAP,216.5,187.3,177.1,188.0,182.9,191.8,182.9,168.3,171.8,156.4,143.6,137.6,16.6,12.1,12.0,Central African CFA franc,Sub-Saharan Africa,Lower middle income
Cameroon,CMR,,,Starting a business: Cost - Women (% of income per capita) - Score,IC.REG.COST.PC.FE.ZS.DRFN,13.94301,24.54417,28.24707,24.0596,35.58347,76.79617,79.70894,81.89096,81.67611,82.62457,83.41968,83.79955,82.00827,87.51787,87.53347,Central African CFA franc,Sub-Saharan Africa,Lower middle income
Cameroon,CMR,,,Starting a business: Cost - Women (% of income per capita),IC.REG.COST.PC.FE.ZS,172.1,150.9,143.5,151.9,128.8,46.4,40.6,36.2,36.6,34.8,33.2,32.4,36.0,25.0,24.9,Central African CFA franc,Sub-Saharan Africa,Lower middle income
Cameroon,CMR,,,Starting a business: Cost - Men (% of income per capita) - Score,IC.REG.COST.PC.MA.ZS.DFRN,13.94301,24.54417,28.24707,24.27495,35.79881,77.01151,79.92428,82.1063,81.89146,82.83992,83.63502,84.00588,82.25709,87.69877,87.71379,Central African CFA franc,Sub-Saharan Africa,Lower middle income
Cameroon,CMR,,,Starting a business: Cost - Men (% of income per capita),IC.REG.COST.PC.MA.ZS,172.1,150.9,143.5,151.5,128.4,46.0,40.2,35.8,36.2,34.3,32.7,32.0,35.5,24.6,24.6,Central African CFA franc,Sub-Saharan Africa,Lower middle income
Cameroon,CMR,,,Starting a business: Time - Women (days)- Score,IC.REG.DURS.FE.DY.DRFN,55.27638,55.27638,62.31156,61.30653,64.32161,79.39698,83.41709,83.41709,83.41709,83.41709,83.41709,83.41709,83.41709,86.43216,86.43216,Central African CFA franc,Sub-Saharan Africa,Lower middle income
Cameroon,CMR,,,Starting a business: Time - Women (days),IC.REG.DURS.FE.DY,45.0,45.0,38.0,39.0,36.0,21.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,14.0,14.0,Central African CFA franc,Sub-Saharan Africa,Lower middle income
Canada,CAN,,,Starting a business: Time - Men (days) - Score,IC.REG.DURS.MA.DY.DFRN,96.98492,96.98492,96.98492,94.97487,94.97487,94.97487,94.97487,94.97487,94.97487,94.97487,98.99497,98.99497,98.99497,98.99497,98.99497,Canadian dollar,North America,High income
Canada,CAN,,,Starting a business: Time - Men (days),IC.REG.DURS.MA.DY,3.5,3.5,3.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,1.5,1.5,1.5,1.5,1.5,Canadian dollar,North America,High income
Canada,CAN,,,Starting a business: Procedures required - Women (number) - Score,IC.REG.PROC.FE.NO.DFRN,88.23529,88.23529,88.23529,94.11765,94.11765,94.11765,94.11765,94.11765,94.11765,94.11765,94.11765,94.11765,94.11765,94.11765,94.11765,Canadian dollar,North America,High income
Canada,CAN,,,Starting a business: Procedures required - Women (number),IC.REG.PROC.FE.NO,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Canadian dollar,North America,High income
Canada,CAN,,,Starting a business: Procedures required - Men (number) - Score,IC.REG.PROC.MA.NO.DFRN,88.23529,88.23529,88.23529,94.11765,94.11765,94.11765,94.11765,94.11765,94.11765,94.11765,94.11765,94.11765,94.11765,94.11765,94.11765,Canadian dollar,North America,High income
Canada,CAN,,,Starting a business: Procedures required - Men (number),IC.REG.PROC.MA.NO,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Canadian dollar,North America,High income
Canada,CAN,,,Starting a business: Paid-in Minimum capital (% of income per capita) - Score,IC.REG.DFRN.PC.DFRN,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Canadian dollar,North America,High income
Canada,CAN,,,Starting a business: Minimum capital (% of income per capita),IC.REG.MIN.CAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Canadian dollar,North America,High income
Canada,CAN,,,Starting a business: Cost - Women (% of income per capita) - Score,IC.REG.COST.PC.FE.ZS.DRFN,99.55724,99.5805,99.59174,99.78191,99.78955,99.77742,99.78624,99.7958,99.80835,99.8102,99.81732,99.81785,99.81852,99.82654,99.83061,Canadian dollar,North America,High income
Canada,CAN,,,Starting a business: Cost - Women (% of income per capita),IC.REG.COST.PC.FE.ZS,0.9,0.8,0.8,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,Canadian dollar,North America,High income
Canada,CAN,,,Starting a business: Cost - Men (% of income per capita) - Score,IC.REG.COST.PC.MA.ZS.DFRN,99.55724,99.5805,99.59174,99.78191,99.78955,99.77742,99.78624,99.7958,99.80835,99.8102,99.81732,99.81785,99.81852,99.82654,99.83061,Canadian dollar,North America,High income
Canada,CAN,,,Starting a business: Cost - Men (% of income per capita),IC.REG.COST.PC.MA.ZS,0.9,0.8,0.8,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,Canadian dollar,North America,High income
Canada,CAN,,,Starting a business - Score,IC.REG.STRT.BUS.DFRN,96.2,96.2,96.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,98.2,98.2,98.2,98.2,98.2,Canadian dollar,North America,High income
Canada,CAN,,,Starting a business: Time - Women (days),IC.REG.DURS.FE.DY,3.5,3.5,3.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,1.5,1.5,1.5,1.5,1.5,Canadian dollar,North America,High income
Canada,CAN,,,Starting a business: Time - Women (days)- Score,IC.REG.DURS.FE.DY.DRFN,96.98492,96.98492,96.98492,94.97487,94.97487,94.97487,94.97487,94.97487,94.97487,94.97487,98.99497,98.99497,98.99497,98.99497,98.99497,Canadian dollar,North America,High income
Central African Republic,CAF,,,Starting a business: Cost - Women (% of income per capita),IC.REG.COST.PC.FE.ZS,217.4,215.0,210.8,237.6,223.7,208.8,156.5,154.0,144.7,200.4,181.3,186.0,154.7,143.4,127.8,Central African CFA franc,Sub-Saharan Africa,Low income
Central African Republic,CAF,,,Starting a business: Paid-in Minimum capital (% of income per capita) - Score,IC.REG.DFRN.PC.DFRN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.82807,91.19836,Central African CFA franc,Sub-Saharan Africa,Low income
Central African Republic,CAF,,,Starting a business: Cost - Men (% of income per capita) - Score,IC.REG.COST.PC.MA.ZS.DFRN,0.0,0.0,0.0,0.0,0.0,0.0,21.75643,23.00382,27.66416,0.0,9.34187,6.9909,22.64277,28.31071,36.11586,Central African CFA franc,Sub-Saharan Africa,Low income
Central African Republic,CAF,,,Starting a business: Cost - Women (% of income per capita) - Score,IC.REG.COST.PC.FE.ZS.DRFN,0.0,0.0,0.0,0.0,0.0,0.0,21.75643,23.00382,27.66416,0.0,9.34187,6.9909,22.64277,28.31071,36.11586,Central African CFA franc,Sub-Saharan Africa,Low income
Central African Republic,CAF,,,Starting a business: Minimum capital (% of income per capita),IC.REG.MIN.CAP,568.1,554.6,531.2,513.9,507.1,468.6,452.9,444.1,411.4,607.3,540.1,556.6,446.7,40.7,35.2,Central African CFA franc,Sub-Saharan Africa,Low income
Central African Republic,CAF,,,Starting a business: Procedures required - Men (number),IC.REG.PROC.MA.NO,11.0,11.0,11.0,11.0,9.0,9.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,Central African CFA franc,Sub-Saharan Africa,Low income
Central African Republic,CAF,,,Starting a business: Procedures required - Men (number) - Score,IC.REG.PROC.MA.NO.DFRN,41.17647,41.17647,41.17647,41.17647,52.94118,52.94118,58.82353,47.05882,47.05882,47.05882,47.05882,47.05882,47.05882,47.05882,47.05882,Central African CFA franc,Sub-Saharan Africa,Low income
Central African Republic,CAF,,,Starting a business: Procedures required - Women (number),IC.REG.PROC.FE.NO,11.0,11.0,11.0,11.0,9.0,9.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,Central African CFA franc,Sub-Saharan Africa,Low income
Central African Republic,CAF,,,Starting a business: Procedures required - Women (number) - Score,IC.REG.PROC.FE.NO.DFRN,41.17647,41.17647,41.17647,41.17647,52.94118,52.94118,58.82353,47.05882,47.05882,47.05882,47.05882,47.05882,47.05882,47.05882,47.05882,Central African CFA franc,Sub-Saharan Africa,Low income
Central African Republic,CAF,,,Starting a business: Time - Men (days),IC.REG.DURS.MA.DY,22.0,22.0,22.0,23.0,24.0,24.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,Central African CFA franc,Sub-Saharan Africa,Low income
Central African Republic,CAF,,,Starting a business: Time - Men (days) - Score,IC.REG.DURS.MA.DY.DFRN,78.39196,78.39196,78.39196,77.38693,76.38191,76.38191,78.39196,78.39196,78.39196,78.39196,78.39196,78.39196,78.39196,78.39196,78.39196,Central African CFA franc,Sub-Saharan Africa,Low income
Central African Republic,CAF,,,Starting a business: Time - Women (days),IC.REG.DURS.FE.DY,22.0,22.0,22.0,23.0,24.0,24.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,Central African CFA franc,Sub-Saharan Africa,Low income
Central African Republic,CAF,,,Starting a business: Cost - Men (% of income per capita),IC.REG.COST.PC.MA.ZS,217.4,215.0,210.8,237.6,223.7,208.8,156.5,154.0,144.7,200.4,181.3,186.0,154.7,143.4,127.8,Central African CFA franc,Sub-Saharan Africa,Low income
Central African Republic,CAF,,,Starting a business: Time - Women (days)- Score,IC.REG.DURS.FE.DY.DRFN,78.39196,78.39196,78.39196,77.38693,76.38191,76.38191,78.39196,78.39196,78.39196,78.39196,78.39196,78.39196,78.39196,78.39196,78.39196,Central African CFA franc,Sub-Saharan Africa,Low income
Central African Republic,CAF,,,Starting a business - Score,IC.REG.STRT.BUS.DFRN,29.9,29.9,29.9,29.6,32.3,32.3,39.7,37.1,38.3,31.4,33.7,33.1,37.0,60.9,63.2,Central African CFA franc,Sub-Saharan Africa,Low income
Chad,TCD,,,Starting a business: Time - Men (days) - Score,IC.REG.DURS.MA.DY.DFRN,38.19095,38.19095,38.19095,38.19095,38.19095,38.19095,47.23618,40.20101,40.20101,40.20101,40.20101,40.20101,40.20101,42.21106,42.21106,Central African CFA franc,Sub-Saharan Africa,Low income
Chad,TCD,,,Starting a business: Procedures required - Women (number) - Score,IC.REG.PROC.FE.NO.DFRN,29.41176,29.41176,29.41176,29.41176,29.41176,29.41176,41.17647,52.94118,52.94118,52.94118,52.94118,52.94118,52.94118,58.82353,58.82353,Central African CFA franc,Sub-Saharan Africa,Low income
Chad,TCD,,,Starting a business: Procedures required - Women (number),IC.REG.PROC.FE.NO,13.0,13.0,13.0,13.0,13.0,13.0,11.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,Central African CFA franc,Sub-Saharan Africa,Low income
Chad,TCD,,,Starting a business: Procedures required - Men (number) - Score,IC.REG.PROC.MA.NO.DFRN,29.41176,29.41176,29.41176,29.41176,29.41176,29.41176,41.17647,52.94118,52.94118,52.94118,52.94118,52.94118,52.94118,58.82353,58.82353,Central African CFA franc,Sub-Saharan Africa,Low income
Chad,TCD,,,Starting a business: Procedures required - Men (number),IC.REG.PROC.MA.NO,13.0,13.0,13.0,13.0,13.0,13.0,11.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,Central African CFA franc,Sub-Saharan Africa,Low income
Chad,TCD,,,Starting a business: Paid-in Minimum capital (% of income per capita) - Score,IC.REG.DFRN.PC.DFRN,0.0,0.0,0.39333,8.73535,7.6852,3.33249,13.7575,27.64545,37.10843,49.58283,49.71013,94.40225,93.5526,93.49012,93.67898,Central African CFA franc,Sub-Saharan Africa,Low income
