,Country Name,Country Code,Indicator Name,Urban Area Name,Urban Code,Indicator Code,2020
1110,"Taiwan, China",TWN,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,99.06672
1111,"Taiwan, China",TWN,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,99.06672
1112,"Taiwan, China",TWN,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,88.23529
1113,"Taiwan, China",TWN,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,90.45226
1114,"Taiwan, China",TWN,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,90.45226
1115,"Taiwan, China",TWN,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,88.23529
1116,Tajikistan,TJK,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,93.46734
1117,Tajikistan,TJK,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,93.46734
1118,Tajikistan,TJK,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,88.23529
1119,Tajikistan,TJK,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,88.23529
1120,Tajikistan,TJK,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,91.23744
1121,Tajikistan,TJK,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,91.23744
1122,Tanzania,TZA,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,70.85427
1123,Tanzania,TZA,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,79.68178
1124,Tanzania,TZA,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,47.05882
1125,Tanzania,TZA,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,47.05882
1126,Tanzania,TZA,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,79.68178
1127,Tanzania,TZA,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,70.85427
1128,Thailand,THA,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,94.47236
1129,Thailand,THA,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,98.50838
1130,Thailand,THA,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,76.47059
1131,Thailand,THA,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,98.50838
1132,Thailand,THA,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,76.47059
1133,Thailand,THA,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,94.47236
1134,The Bahamas,BHS,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,94.47879
1135,The Bahamas,BHS,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,88.94472
1136,The Bahamas,BHS,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,88.94472
1137,The Bahamas,BHS,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,64.70588
1138,The Bahamas,BHS,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,64.70588
1139,The Bahamas,BHS,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,94.47879
1140,The Gambia,GMB,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,70.58824
1141,The Gambia,GMB,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,70.58824
1142,The Gambia,GMB,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,75.26052
1143,The Gambia,GMB,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,92.46231
1144,The Gambia,GMB,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,75.26052
1145,The Gambia,GMB,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,92.46231
1146,Timor-Leste,TLS,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,99.66484
1147,Timor-Leste,TLS,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,87.43719
1148,Timor-Leste,TLS,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,99.66484
1149,Timor-Leste,TLS,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,70.58824
1150,Timor-Leste,TLS,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,87.43719
1151,Timor-Leste,TLS,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,70.58824
1152,Togo,TGO,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,97.98995
1153,Togo,TGO,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,97.98995
1154,Togo,TGO,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,88.23529
1155,Togo,TGO,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,88.23529
1156,Togo,TGO,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,95.96447
1157,Togo,TGO,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,95.96447
1158,Tonga,TON,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,82.35294
1159,Tonga,TON,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,82.35294
1160,Tonga,TON,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,97.01895
1161,Tonga,TON,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,97.01895
1162,Tonga,TON,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,84.42211
1163,Tonga,TON,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,84.42211
1164,Trinidad and Tobago,TTO,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,89.94975
1165,Trinidad and Tobago,TTO,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,89.94975
1166,Trinidad and Tobago,TTO,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,64.70588
1167,Trinidad and Tobago,TTO,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,64.70588
1168,Trinidad and Tobago,TTO,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,99.65615
1169,Trinidad and Tobago,TTO,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,99.65615
1170,Tunisia,TUN,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,98.56297
1171,Tunisia,TUN,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,98.56297
1172,Tunisia,TUN,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,88.23529
1173,Tunisia,TUN,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,91.45729
1174,Tunisia,TUN,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,91.45729
1175,Tunisia,TUN,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,88.23529
1176,Turkey,TUR,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,64.70588
1177,Turkey,TUR,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,93.46734
1178,Turkey,TUR,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,93.46734
1179,Turkey,TUR,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,64.70588
1180,Turkey,TUR,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,96.98233
1181,Turkey,TUR,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,96.98233
1182,Uganda,UGA,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,76.38191
1183,Uganda,UGA,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,79.74117
1184,Uganda,UGA,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,79.74117
1185,Uganda,UGA,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,29.41176
1186,Uganda,UGA,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,29.41176
1187,Uganda,UGA,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,76.38191
1188,Ukraine,UKR,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,99.74748
1189,Ukraine,UKR,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,93.96985
1190,Ukraine,UKR,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,93.96985
1191,Ukraine,UKR,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,70.58824
1192,Ukraine,UKR,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,70.58824
1193,Ukraine,UKR,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,99.74748
1194,United Arab Emirates,ARE,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,88.23529
1195,United Arab Emirates,ARE,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,95.9799
1196,United Arab Emirates,ARE,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,91.38587
1197,United Arab Emirates,ARE,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,91.38587
1198,United Arab Emirates,ARE,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,94.11765
1199,United Arab Emirates,ARE,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,96.98492
1200,United Kingdom,GBR,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,82.35294
1201,United Kingdom,GBR,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,82.35294
1202,United Kingdom,GBR,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,99.98092
1203,United Kingdom,GBR,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,95.9799
1204,United Kingdom,GBR,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,95.9799
1205,United Kingdom,GBR,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,99.98092
1206,United States,USA,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,96.28141
1207,United States,USA,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,96.28141
1208,United States,USA,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,70.58824
1209,United States,USA,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,70.58824
1210,United States,USA,Starting a business: Procedures required - Men (number) - Score,New York,NY,IC.REG.PROC.MA.NO.DFRN,70.58824
1211,United States,USA,Starting a business: Cost - Women (% of income per capita) - Score,New York,NY,IC.REG.COST.PC.FE.ZS.DRFN,99.4084
1212,United States,USA,Starting a business: Cost - Men (% of income per capita) - Score,New York,NY,IC.REG.COST.PC.MA.ZS.DFRN,99.4084
1213,United States,USA,Starting a business: Time - Women (days)- Score,Los Angeles,LA,IC.REG.DURS.FE.DY.DRFN,95.9799
1214,United States,USA,Starting a business: Time - Men (days) - Score,Los Angeles,LA,IC.REG.DURS.MA.DY.DFRN,95.9799
1215,United States,USA,Starting a business: Procedures required - Women (number) - Score,Los Angeles,LA,IC.REG.PROC.FE.NO.DFRN,70.58824
1216,United States,USA,Starting a business: Procedures required - Men (number) - Score,Los Angeles,LA,IC.REG.PROC.MA.NO.DFRN,70.58824
1217,United States,USA,Starting a business: Cost - Women (% of income per capita) - Score,Los Angeles,LA,IC.REG.COST.PC.FE.ZS.DRFN,99.64504
1218,United States,USA,Starting a business: Cost - Men (% of income per capita) - Score,Los Angeles,LA,IC.REG.COST.PC.MA.ZS.DFRN,99.64504
1219,United States,USA,Starting a business: Procedures required - Women (number) - Score,New York,NY,IC.REG.PROC.FE.NO.DFRN,70.58824
1220,United States,USA,Starting a business: Time - Men (days) - Score,New York,NY,IC.REG.DURS.MA.DY.DFRN,96.48241
1221,United States,USA,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,99.50305
1222,United States,USA,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,99.50305
1223,United States,USA,Starting a business: Time - Women (days)- Score,New York,NY,IC.REG.DURS.FE.DY.DRFN,96.48241
1224,Uruguay,URY,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,76.47059
1225,Uruguay,URY,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,93.96985
1226,Uruguay,URY,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,87.95954
1227,Uruguay,URY,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,93.96985
1228,Uruguay,URY,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,87.95954
1229,Uruguay,URY,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,76.47059
1230,Uzbekistan,UZB,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,88.23529
1231,Uzbekistan,UZB,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,98.91083
1232,Uzbekistan,UZB,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,88.23529
1233,Uzbekistan,UZB,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,97.48744
1234,Uzbekistan,UZB,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,97.48744
1235,Uzbekistan,UZB,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,98.91083
1236,Vanuatu,VUT,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,82.41206
1237,Vanuatu,VUT,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,82.41206
1238,Vanuatu,VUT,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,64.70588
1239,Vanuatu,VUT,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,64.70588
1240,Vanuatu,VUT,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,78.77347
1241,Vanuatu,VUT,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,78.77347
1242,Venezuela,VEN,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,0.0
1243,Venezuela,VEN,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,0.0
1244,Venezuela,VEN,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,0.0
1245,Venezuela,VEN,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,0.0
1246,Venezuela,VEN,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,0.0
1247,Venezuela,VEN,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,0.0
1248,Vietnam,VNM,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,84.42211
1249,Vietnam,VNM,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,97.21293
1250,Vietnam,VNM,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,97.21293
1251,Vietnam,VNM,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,58.82353
1252,Vietnam,VNM,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,84.42211
1253,Vietnam,VNM,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,58.82353
1254,West Bank and Gaza,PSE,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,57.28643
1255,West Bank and Gaza,PSE,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,47.05882
1256,West Bank and Gaza,PSE,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,56.28141
1257,West Bank and Gaza,PSE,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,79.8597
1258,West Bank and Gaza,PSE,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,79.8597
1259,West Bank and Gaza,PSE,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,41.17647
1260,Yemen,YEM,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,59.29648
1261,Yemen,YEM,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,79.92279
1262,Yemen,YEM,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,79.92279
1263,Yemen,YEM,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,70.58824
1264,Yemen,YEM,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,64.70588
1265,Yemen,YEM,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,60.30151
1266,Zambia,ZMB,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,64.70588
1267,Zambia,ZMB,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,91.9598
1268,Zambia,ZMB,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,91.9598
1269,Zambia,ZMB,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,64.70588
1270,Zambia,ZMB,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,82.9849
1271,Zambia,ZMB,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,82.9849
1272,Zimbabwe,ZWE,Starting a business: Time - Men (days) - Score,,,IC.REG.DURS.MA.DY.DFRN,73.36683
1273,Zimbabwe,ZWE,Starting a business: Procedures required - Women (number) - Score,,,IC.REG.PROC.FE.NO.DFRN,52.94118
1274,Zimbabwe,ZWE,Starting a business: Procedures required - Men (number) - Score,,,IC.REG.PROC.MA.NO.DFRN,52.94118
1275,Zimbabwe,ZWE,Starting a business: Cost - Women (% of income per capita) - Score,,,IC.REG.COST.PC.FE.ZS.DRFN,61.70391
1276,Zimbabwe,ZWE,Starting a business: Cost - Men (% of income per capita) - Score,,,IC.REG.COST.PC.MA.ZS.DFRN,61.70391
1277,Zimbabwe,ZWE,Starting a business: Time - Women (days)- Score,,,IC.REG.DURS.FE.DY.DRFN,73.36683
